image_path,file_exists,status,bytes,asset_id,profile_id,profile_name,name,description,file_id,filename,mime_type,service_date,historical_cost,valuation_cost,is_disposed,updated,attr_Abutment Material,attr_Adjacent Slope,attr_Area,attr_Bldg Number of Months in Use,attr_Bridge Type,attr_Cross Slope Average,attr_Cross Slope Max,attr_Decking Material,attr_Distance Between Benches,attr_Fall Height,attr_GIS ID,attr_Has Edge Guard,attr_Has Pedestrian Railing,attr_Has Pedestrian Walkway,attr_Height,attr_Last Inspection by Qualified Professional,attr_Length,attr_Load Capacity,attr_Manufacturer,"attr_Material (Frame, Tank, Body)",attr_Next Inspection by Qualified Professional,attr_Next Inspection by Staff,attr_Number of Steps,attr_Obstacle Max Height,attr_PO2026 Agrmt Priority,attr_Pipe Diameter,attr_Quantity of Shots,attr_Sign Mount Type,attr_Structure Material,attr_Structure Position,attr_Surface Material,attr_Tent Pad Type,attr_Tool Station Available,attr_Trail Gradient Average,attr_Trail Gradient Max,attr_Trail Surface Description,attr_Trail Use Type,attr_Trail Width Average,attr_Trail Width Minimum,attr_Vehicle Access,attr_Width,attr_acs Accessible Priority,attr_acs Is Asset Accessible,attr_acs Is the Route to the Asset Accessible
data/citywide/images/337/52245/40583__AST_EX_20220510_112627.jpeg,True,skip,128644,52245,337,Boardwalk < 1.2m High,Boardwalk,Boardwalk on Path from Beach to Campground,40583,AST_EX_20220510_112627.jpeg,image/jpeg,2006-01-01,1848.0,2250.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.52245,No,No railings,,1,,15.00,,,Timber/Wood,,2027-10-16,,,med,,,,Timber,,,,,,,,,,,,2.00,TBD,No,No
data/citywide/images/337/53103/45605__AST_EX_20220609_114126.jpeg,True,skip,164100,53103,337,Boardwalk < 1.2m High,Boardwalk,Gordon Bay Day Use; Item description: ON POINT TRAIL;,45605,AST_EX_20220609_114126.jpeg,image/jpeg,2006-01-01,9239.0,11250.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.53103,No,No railings,,1,,25,,,Timber/Wood,,2025-06-09,,,med,,,,Timber,,,,,,,,,,,,0.00,TBD,TBD,TBD
data/citywide/images/337/53556/63735__AST_EX_20221004_092847.jpeg,True,skip,125360,53556,337,Boardwalk < 1.2m High,Boardwalk,"Wood; Specifications: 3 ft. wideand 82 m long. Red cedar planks are 2"" thick x 10"" x 36"".; Comments: Universal Access boardwalk to the Herman Lake viewing platform",63735,AST_EX_20221004_092847.jpeg,image/jpeg,2011-01-01,6191.0,7000.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.53556,No,No railings,,1,,82,,,Timber/Wood,,2028-07-20,,,Not Applicable,,,,Timber,,,,,,,,,,,,0,TBD,TBD,TBD
data/citywide/images/337/52128/59833__AST_EX_20220810_113217.jpeg,True,skip,113048,52128,337,Boardwalk < 1.2m High,Trail Bridge,"Flores Island Hiking Trail; Additional notes: 2430mm span, 250mm width x 900mm high, constructed by 4 x 4 wooden stringers w/ 2x 6 decking;",59833,AST_EX_20220810_113217.jpeg,image/jpeg,2000-01-01,3022.0,4155.3,False,2026-04-28 08:50:10.685393+00,TBD,,,,TBD,,,TBD,,-1,structures.52128,No,No railings,,0,2000-01-01,0,0,,TBD,,2025-08-21,,,Not Applicable,,,,TBD,,TBD,,,,,,,,,No,1,Medium,TBD,TBD
data/citywide/images/337/53554/85193__AST_EX_20250719_114851.jpeg,True,skip,147033,53554,337,Boardwalk < 1.2m High,Hai Lake Mt Herman Boardwalk,"made of red cedar; 29 ft. long x 3 ft. wide; using 6""x6"" stringers and posts; and 6"" wide x 3"" thick x 3 ft. long planks.;",85193,AST_EX_20250719_114851.jpeg,image/jpeg,2015-01-01,1364.0,1500.0,False,2026-04-28 08:50:10.685393+00,TBD,,,,TBD,,,TBD,,-1,bridges.53554,No,No railings,,0,2015-01-01,5,0,,TBD,2020-01-01,2028-07-19,,,Not Applicable,,,,TBD,,TBD,,,,,,,,,No,1,Medium,TBD,TBD
data/citywide/images/337/53556/85593__AST_EX_20250720_155517.jpeg,True,skip,166840,53556,337,Boardwalk < 1.2m High,Boardwalk,"Wood; Specifications: 3 ft. wideand 82 m long. Red cedar planks are 2"" thick x 10"" x 36"".; Comments: Universal Access boardwalk to the Herman Lake viewing platform",85593,AST_EX_20250720_155517.jpeg,image/jpeg,2011-01-01,6191.0,7000.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.53556,No,No railings,,1,,82,,,Timber/Wood,,2028-07-20,,,Not Applicable,,,,Timber,,,,,,,,,,,,0,TBD,TBD,TBD
data/citywide/images/337/53993/61546__AST_EX_20220827_135801.jpeg,True,skip,124918,53993,337,Boardwalk < 1.2m High,Boardwalk - toad alley north east,Toad Alley north of day use;,61546,AST_EX_20220827_135801.jpeg,image/jpeg,2025-01-07,30046.0,25000.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.53993,Yes,No railings,,0.5,,42,,,Timber/Wood,,2028-01-07,,,med,,,,Timber,,,,,,,,,,,,1.4,TBD,Yes,Yes
data/citywide/images/337/53993/84289__Inland_boardwalk_2.png,True,skip,7830893,53993,337,Boardwalk < 1.2m High,Boardwalk - toad alley north east,Toad Alley north of day use;,84289,Inland boardwalk 2.png,image/png,2025-01-07,30046.0,25000.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.53993,Yes,No railings,,0.5,,42,,,Timber/Wood,,2028-01-07,,,med,,,,Timber,,,,,,,,,,,,1.4,TBD,Yes,Yes
data/citywide/images/337/53993/84288__Inland_boardwalk_1.png,True,skip,7472899,53993,337,Boardwalk < 1.2m High,Boardwalk - toad alley north east,Toad Alley north of day use;,84288,Inland boardwalk 1.png,image/png,2025-01-07,30046.0,25000.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.53993,Yes,No railings,,0.5,,42,,,Timber/Wood,,2028-01-07,,,med,,,,Timber,,,,,,,,,,,,1.4,TBD,Yes,Yes
data/citywide/images/337/54329/397__20210529_115258.jpg,True,skip,6335388,54329,337,Boardwalk < 1.2m High,Boardwalk multiple pieces,BOTANY LOOP board walks multiple pieces,397,20210529_115258.jpg,image/jpeg,1995-01-01,29590.0,42300.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.54329,No,No railings,,1,,94,,,Timber/Wood,,2025-06-24,,,med,,,,Timber,,,,,,,,,,,,0,TBD,TBD,TBD
data/citywide/images/337/54329/401__20210529_115456.jpg,True,skip,11102316,54329,337,Boardwalk < 1.2m High,Boardwalk multiple pieces,BOTANY LOOP board walks multiple pieces,401,20210529_115456.jpg,image/jpeg,1995-01-01,29590.0,42300.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.54329,No,No railings,,1,,94,,,Timber/Wood,,2025-06-24,,,med,,,,Timber,,,,,,,,,,,,0,TBD,TBD,TBD
data/citywide/images/337/54329/398__20210529_115406.jpg,True,skip,6479341,54329,337,Boardwalk < 1.2m High,Boardwalk multiple pieces,BOTANY LOOP board walks multiple pieces,398,20210529_115406.jpg,image/jpeg,1995-01-01,29590.0,42300.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.54329,No,No railings,,1,,94,,,Timber/Wood,,2025-06-24,,,med,,,,Timber,,,,,,,,,,,,0,TBD,TBD,TBD
data/citywide/images/337/54329/402__20210529_115700.jpg,True,skip,4520012,54329,337,Boardwalk < 1.2m High,Boardwalk multiple pieces,BOTANY LOOP board walks multiple pieces,402,20210529_115700.jpg,image/jpeg,1995-01-01,29590.0,42300.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.54329,No,No railings,,1,,94,,,Timber/Wood,,2025-06-24,,,med,,,,Timber,,,,,,,,,,,,0,TBD,TBD,TBD
data/citywide/images/337/54329/400__20210529_115448.jpg,True,skip,11558853,54329,337,Boardwalk < 1.2m High,Boardwalk multiple pieces,BOTANY LOOP board walks multiple pieces,400,20210529_115448.jpg,image/jpeg,1995-01-01,29590.0,42300.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.54329,No,No railings,,1,,94,,,Timber/Wood,,2025-06-24,,,med,,,,Timber,,,,,,,,,,,,0,TBD,TBD,TBD
data/citywide/images/337/54329/403__20210529_115518.jpg,True,skip,6147643,54329,337,Boardwalk < 1.2m High,Boardwalk multiple pieces,BOTANY LOOP board walks multiple pieces,403,20210529_115518.jpg,image/jpeg,1995-01-01,29590.0,42300.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.54329,No,No railings,,1,,94,,,Timber/Wood,,2025-06-24,,,med,,,,Timber,,,,,,,,,,,,0,TBD,TBD,TBD
data/citywide/images/337/54329/399__20210529_115422.jpg,True,skip,5870573,54329,337,Boardwalk < 1.2m High,Boardwalk multiple pieces,BOTANY LOOP board walks multiple pieces,399,20210529_115422.jpg,image/jpeg,1995-01-01,29590.0,42300.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.54329,No,No railings,,1,,94,,,Timber/Wood,,2025-06-24,,,med,,,,Timber,,,,,,,,,,,,0,TBD,TBD,TBD
data/citywide/images/337/54329/404__20210529_115543.jpg,True,skip,5540388,54329,337,Boardwalk < 1.2m High,Boardwalk multiple pieces,BOTANY LOOP board walks multiple pieces,404,20210529_115543.jpg,image/jpeg,1995-01-01,29590.0,42300.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.54329,No,No railings,,1,,94,,,Timber/Wood,,2025-06-24,,,med,,,,Timber,,,,,,,,,,,,0,TBD,TBD,TBD
data/citywide/images/337/55466/45641__AST_EX_20220609_155542.jpeg,True,skip,103487,55466,337,Boardwalk < 1.2m High,Boardwalk,Kokanee Cr. Visitor Centre Sit; Item description: SPAWING CHANNEL BOARDWALK; Specifications: APPROX 5 FT. WIDE C/W HAND RAILINGS. WOOD DECK 2 X 6 SUPPORTED BY POSTS ON CONCRETE FOOTINGS. ; Comments: SEE M.P.,45641,AST_EX_20220609_155542.jpeg,image/jpeg,1995-01-01,37775.0,54000.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.55466,Yes,TBD,,1,,334,,,Timber/Wood,,2025-06-09,,,med,,,,Steel,,,,,,,,,,,,3,TBD,Yes,Yes
data/citywide/images/337/54329/406__20210529_115621.jpg,True,skip,5455783,54329,337,Boardwalk < 1.2m High,Boardwalk multiple pieces,BOTANY LOOP board walks multiple pieces,406,20210529_115621.jpg,image/jpeg,1995-01-01,29590.0,42300.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.54329,No,No railings,,1,,94,,,Timber/Wood,,2025-06-24,,,med,,,,Timber,,,,,,,,,,,,0,TBD,TBD,TBD
data/citywide/images/337/54329/405__20210529_115604.jpg,True,skip,6030392,54329,337,Boardwalk < 1.2m High,Boardwalk multiple pieces,BOTANY LOOP board walks multiple pieces,405,20210529_115604.jpg,image/jpeg,1995-01-01,29590.0,42300.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.54329,No,No railings,,1,,94,,,Timber/Wood,,2025-06-24,,,med,,,,Timber,,,,,,,,,,,,0,TBD,TBD,TBD
data/citywide/images/337/55646/61616__AST_EX_20220827_131100.jpeg,True,skip,124481,55646,337,Boardwalk < 1.2m High,Boardwalk,Enterprise Creek Trail; Item description: TO CORE AREA; Specifications: LOG TYPE BRIDGES #2 1 @ 12M #3 2 @ 5M #4 1 @ 3M#1 ; Comments: FAIR TO POOR,61616,AST_EX_20220827_131100.jpeg,image/jpeg,1990-01-01,6639.0,11250.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.55646,No,No railings,,1,,25,,,Timber/Wood,,2025-08-27,,,med,,,,Timber,,,,,,,,,,,,0,TBD,TBD,TBD
data/citywide/images/337/55648/55644__AST_EX_20220724_152740.jpeg,True,skip,114999,55648,337,Boardwalk < 1.2m High,Boardwalk,Silver Spray Trail; Item description: TO SILVER SPRAY CABIN AREA; Specifications: LOG TYPE BRIDGES #3 1 @ 6M2 @ 3M EA.#1 -#2 ; Comments: FAIR TO POOR,55644,AST_EX_20220724_152740.jpeg,image/jpeg,1976-01-01,1217.0,5400.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.55648,No,No railings,,1,,12,,,Timber/Wood,,2025-07-24,,,med,,,,Timber,,,,,,,,,,,,0.5,TBD,TBD,TBD
data/citywide/images/337/55466/45668__AST_EX_20220609_155504.jpeg,True,skip,134009,55466,337,Boardwalk < 1.2m High,Boardwalk,Kokanee Cr. Visitor Centre Sit; Item description: SPAWING CHANNEL BOARDWALK; Specifications: APPROX 5 FT. WIDE C/W HAND RAILINGS. WOOD DECK 2 X 6 SUPPORTED BY POSTS ON CONCRETE FOOTINGS. ; Comments: SEE M.P.,45668,AST_EX_20220609_155504.jpeg,image/jpeg,1995-01-01,37775.0,54000.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.55466,Yes,TBD,,1,,334,,,Timber/Wood,,2025-06-09,,,med,,,,Steel,,,,,,,,,,,,3,TBD,Yes,Yes
data/citywide/images/337/55643/56124__AST_EX_20220725_113846.jpeg,True,skip,104252,55643,337,Boardwalk < 1.2m High,Boardwalk,Woodbury Glacier; Item description: BOARDWALK TO WATER AND OUTHOUSE; Comments: POOR-PUBLIC SAFETY HAZARD,56124,AST_EX_20220725_113846.jpeg,image/jpeg,1983-01-01,20420.0,45000.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.55643,No,No railings,,1,,100,,,Timber/Wood,,2025-07-25,,,med,,,,Timber,,,,,,,,,,,,0.5,TBD,TBD,TBD
data/citywide/images/337/55645/56120__AST_EX_20220725_113102.jpeg,True,skip,101146,55645,337,Boardwalk < 1.2m High,Boardwalk,Woodbury Creek Trail; Item description: TO WOODBURY CABIN AREA; Specifications: LOG TYPE BRIDGES #3 2 @ 8M EA. #4 3 @ 4M EA. #5 #1 -#2 ; Comments: FAIR TO POOR,56120,AST_EX_20220725_113102.jpeg,image/jpeg,1974-01-01,2314.0,12600.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.55645,No,No railings,,1,,28,,,Timber/Wood,,2025-07-25,,,med,,,,Timber,,,,,,,,,,,,0.5,TBD,TBD,TBD
data/citywide/images/337/56209/88832__AST_EX_20250928_135750.jpeg,True,skip,121372,56209,337,Boardwalk < 1.2m High,Boardwalk,Twin Spruce Trail; CONFIRMED; 5 cedar boardwalks along the Twin Spruce Trail; 3 boardwalk sections between the Twin Spruces and the Emergency Access Road plus 2 boardwalk sections between the Emergency A,88832,AST_EX_20250928_135750.jpeg,image/jpeg,1998-01-01,9296.0,12960.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1.00,structures.56209,No,No railings,,1.00,,28.80,,,Timber/Wood,,2028-09-28,,,med,,,,Timber,,,,,,,,,,,,0.00,TBD,TBD,TBD
data/citywide/images/337/56344/76260__MI_20241027_115929.jpg,True,skip,519702,56344,337,Boardwalk < 1.2m High,Boardwalk,Boardwalk from day use picnic tables to the hot springs - Boardwalk to change house and separate boa,76260,MI_20241027_115929.jpg,image/jpeg,1986-01-01,159684.0,315000.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.56344,No,No railings,,1,,700,,,Timber/Wood,,2027-10-27,,,med,,,,Timber,,,,,,,,,,,,0,TBD,Yes,TBD
data/citywide/images/337/56209/13518__AST_EX_20210812_120624.jpeg,True,skip,629804,56209,337,Boardwalk < 1.2m High,Boardwalk,Twin Spruce Trail; CONFIRMED; 5 cedar boardwalks along the Twin Spruce Trail; 3 boardwalk sections between the Twin Spruces and the Emergency Access Road plus 2 boardwalk sections between the Emergency A,13518,AST_EX_20210812_120624.jpeg,image/jpeg,1998-01-01,9296.0,12960.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1.00,structures.56209,No,No railings,,1.00,,28.80,,,Timber/Wood,,2028-09-28,,,med,,,,Timber,,,,,,,,,,,,0.00,TBD,TBD,TBD
data/citywide/images/337/56209/13517__AST_EX_20210812_120655.jpeg,True,skip,526469,56209,337,Boardwalk < 1.2m High,Boardwalk,Twin Spruce Trail; CONFIRMED; 5 cedar boardwalks along the Twin Spruce Trail; 3 boardwalk sections between the Twin Spruces and the Emergency Access Road plus 2 boardwalk sections between the Emergency A,13517,AST_EX_20210812_120655.jpeg,image/jpeg,1998-01-01,9296.0,12960.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1.00,structures.56209,No,No railings,,1.00,,28.80,,,Timber/Wood,,2028-09-28,,,med,,,,Timber,,,,,,,,,,,,0.00,TBD,TBD,TBD
data/citywide/images/337/56344/36__IMG_5702.JPG,True,skip,1160340,56344,337,Boardwalk < 1.2m High,Boardwalk,Boardwalk from day use picnic tables to the hot springs - Boardwalk to change house and separate boa,36,IMG_5702.JPG,image/jpeg,1986-01-01,159684.0,315000.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.56344,No,No railings,,1,,700,,,Timber/Wood,,2027-10-27,,,med,,,,Timber,,,,,,,,,,,,0,TBD,Yes,TBD
data/citywide/images/337/56344/76267__MI_20241027_115915.jpg,True,skip,504737,56344,337,Boardwalk < 1.2m High,Boardwalk,Boardwalk from day use picnic tables to the hot springs - Boardwalk to change house and separate boa,76267,MI_20241027_115915.jpg,image/jpeg,1986-01-01,159684.0,315000.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.56344,No,No railings,,1,,700,,,Timber/Wood,,2027-10-27,,,med,,,,Timber,,,,,,,,,,,,0,TBD,Yes,TBD
data/citywide/images/337/56345/34__IMG_5633.JPG,True,skip,1203257,56345,337,Boardwalk < 1.2m High,Boardwalk,150 M boardwalk from toilet building to hanging gardens - includes two viewing platforms and stair sets.; BOARDWALK; 150 MT. BOARDWALK TOHANGING GARDENS ; BOARD WALK TO HANGING GARDENS IN GOOD SHAPE AS NEW IN 1990;  150 m long,34,IMG_5633.JPG,image/jpeg,1990-01-01,39000.0,175000.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.56345,No,No railings,,1,,150,,,Timber/Wood,,2027-10-27,,,med,,,,Timber,,,,,,,,,,,,0,TBD,Yes,TBD
data/citywide/images/337/56345/35__IMG_5635.JPG,True,skip,1031695,56345,337,Boardwalk < 1.2m High,Boardwalk,150 M boardwalk from toilet building to hanging gardens - includes two viewing platforms and stair sets.; BOARDWALK; 150 MT. BOARDWALK TOHANGING GARDENS ; BOARD WALK TO HANGING GARDENS IN GOOD SHAPE AS NEW IN 1990;  150 m long,35,IMG_5635.JPG,image/jpeg,1990-01-01,39000.0,175000.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.56345,No,No railings,,1,,150,,,Timber/Wood,,2027-10-27,,,med,,,,Timber,,,,,,,,,,,,0,TBD,Yes,TBD
data/citywide/images/337/56345/76274__MI_20241027_120942.jpg,True,skip,644994,56345,337,Boardwalk < 1.2m High,Boardwalk,150 M boardwalk from toilet building to hanging gardens - includes two viewing platforms and stair sets.; BOARDWALK; 150 MT. BOARDWALK TOHANGING GARDENS ; BOARD WALK TO HANGING GARDENS IN GOOD SHAPE AS NEW IN 1990;  150 m long,76274,MI_20241027_120942.jpg,image/jpeg,1990-01-01,39000.0,175000.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.56345,No,No railings,,1,,150,,,Timber/Wood,,2027-10-27,,,med,,,,Timber,,,,,,,,,,,,0,TBD,Yes,TBD
data/citywide/images/337/56877/18255__AST_EX_20210824_114750.jpeg,True,skip,1340748,56877,337,Boardwalk < 1.2m High,Boardwalk 2,Marble River Trail; Additional notes: 30m replaced in 2017;,18255,AST_EX_20210824_114750.jpeg,image/jpeg,2001-01-01,20219.0,27000.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.56877,No,No railings,,1,,60,,,Timber/Wood,,2027-10-26,,,med,,,,Timber,,,,,,,,,,,,0,TBD,TBD,TBD
data/citywide/images/337/56779/60087__sight41.jpg,True,skip,125058,56779,337,Boardwalk < 1.2m High,Boardwalk 2,Maquinna Trails,60087,sight41.jpg,image/jpeg,2020-06-01,450000.0,450000.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.56779,No,No railings,,1,,1000,,,Timber/Wood,,2026-05-01,,,med,,,,Timber,,,,,,,,,,,,0,TBD,TBD,TBD
data/citywide/images/337/56778/60081__sight1.jpg,True,skip,113097,56778,337,Boardwalk < 1.2m High,Boardwalk,Maquinna Trails,60081,sight1.jpg,image/jpeg,2020-06-01,450000.0,450000.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.56778,No,No railings,,1,,1000,,,Timber/Wood,,2026-05-01,,,med,,,,Timber,,,,,,,,,,,,0,TBD,TBD,TBD
data/citywide/images/337/56877/76048__s3bridge3.jpg,True,skip,6861149,56877,337,Boardwalk < 1.2m High,Boardwalk 2,Marble River Trail; Additional notes: 30m replaced in 2017;,76048,s3bridge3.jpg,image/jpeg,2001-01-01,20219.0,27000.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.56877,No,No railings,,1,,60,,,Timber/Wood,,2027-10-26,,,med,,,,Timber,,,,,,,,,,,,0,TBD,TBD,TBD
data/citywide/images/337/56778/60080__sight_12.jpg,True,skip,109811,56778,337,Boardwalk < 1.2m High,Boardwalk,Maquinna Trails,60080,sight 12.jpg,image/jpeg,2020-06-01,450000.0,450000.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.56778,No,No railings,,1,,1000,,,Timber/Wood,,2026-05-01,,,med,,,,Timber,,,,,,,,,,,,0,TBD,TBD,TBD
data/citywide/images/337/58173/4930__AST_EX_20210710_161648.jpeg,True,skip,1363590,58173,337,Boardwalk < 1.2m High,Boardwalk,Boardwalk with railing at portal trail entrance.,4930,AST_EX_20210710_161648.jpeg,image/jpeg,1993-01-01,1506.0,2250.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.58173,No,TBD,,1,,1800,,,Timber/Wood,,2026-09-02,,,med,,,,Timber,,,,,,,,,,,,1.5,TBD,No,No
data/citywide/images/337/58824/67447__AST_EX_20231214_125225.jpeg,True,skip,117312,58824,337,Boardwalk < 1.2m High,Boardwalk,"Tow Hill - Blow Hole Trail; Specifications: cedar boardwalk: 3x10"" boards with asphalt traction; 1.5m wide; Blow Hole trail section fully accessible;",67447,AST_EX_20231214_125225.jpeg,image/jpeg,2011-01-01,663328.0,750000.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.58824,No,No railings,,1,,1800.00,,,Timber/Wood,,2026-12-14,,,med,,,,Timber,,,,,,,,,,,,0.00,TBD,TBD,TBD
data/citywide/images/337/58826/71884__AST_EX_20240801_143426.jpeg,True,skip,134626,58826,337,Boardwalk < 1.2m High,Boardwalk,"Cape Fife Trail; two ages of boardwalk 20yr, 12yr; upgrade project for traction & repair in 2018; 3""",71884,AST_EX_20240801_143426.jpeg,image/jpeg,2002-01-01,6124.0,8120.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.58826,No,No railings,,1,,1500.00,,,Timber/Wood,,2027-08-01,,,med,,,,Timber,,,,,,,,,,,,0.00,TBD,TBD,TBD
data/citywide/images/337/58171/11918__AST_EX_20210807_142618.jpeg,True,skip,1100108,58171,337,Boardwalk < 1.2m High,Plank Boardwalk,"just after emperor falls campground on main trail, 2 planks.",11918,AST_EX_20210807_142618.jpeg,image/jpeg,2006-01-01,1404.0,1710.0,False,2026-04-28 08:50:10.685393+00,TBD,,,,TBD,,,Timber,,-1,structures.58171,No,No railings,,0,2006-01-01,5,0,,Timber/Wood,2011-01-01,2026-05-01,,,med,,,,Timber,,TBD,,,,,,,,,No,1,TBD,No,No
data/citywide/images/337/58825/67453__AST_EX_20231214_120336.jpeg,True,skip,135051,58825,337,Boardwalk < 1.2m High,Boardwalk,Tow Hill - Blow Hole Trail,67453,AST_EX_20231214_120336.jpeg,image/jpeg,2004-01-01,552773.0,700000.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.58825,No,No railings,,1,,5000.00,,,Timber/Wood,,2026-12-14,,,med,,,,Timber,,,,,,,,,,,,0.00,TBD,TBD,TBD
data/citywide/images/337/61005/62857__AST_EX_20220901_120401.jpeg,True,skip,88787,61005,337,Boardwalk < 1.2m High,Boardwalk,Princess Louisa Day Use; Additional notes: replaced in 2007; Specifications: 125M BOARDWALK ;,62857,AST_EX_20220901_120401.jpeg,image/jpeg,2007-01-01,47236.0,56250.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.61005,No,No railings,,1,,150,,,Timber/Wood,,2025-09-01,,,Not Applicable,,,,Timber,,,,,,,,,,,,1,TBD,No,No
data/citywide/images/337/59061/25769__AST_EX_20211005_123844.jpeg,True,skip,135740,59061,337,Boardwalk < 1.2m High,Boardwalk,LOCATED BEHIND MALLRD LAKE;  1 M WIDE 39 M LONG. WOOD STRINGERS AND DECKING (CEDAR) ON CONCRETE PADS; CONSTRUCTED BY IWA FRBC FUNDED,25769,AST_EX_20211005_123844.jpeg,image/jpeg,2017-01-01,13273.0,13950.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.59061,No,No railings,,1,,80,,,Timber/Wood,,2026-05-01,,,med,,,,Timber,,,,,,,,,,,,3,TBD,No,No
data/citywide/images/337/57747/58967__AST_EX_20220808_161148.jpeg,True,skip,104588,57747,337,Boardwalk < 1.2m High,Boardwalk,"Mount Assiniboine Backcountry; Estimate. Some boardwalk in Surprize and Simpson drainages lost in 2017 forest fire; Specifications: BOARDWALK LOCATED ON THIS INCLUDES THE SECTION TRAILS, TO WONDER, TO NUB NOT YET INSTALLED, GOING AND ASS",58967,AST_EX_20220808_161148.jpeg,image/jpeg,1985-01-01,353898.0,720000.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.57747,No,No railings,,0,,1600,,,Timber/Wood,,2025-08-08,,,med,,,,Timber,,,,,,,,,,,,0.6,TBD,No,No
data/citywide/images/337/61114/62963__AST_EX_20220911_115844.jpeg,True,skip,113954,61114,337,Boardwalk < 1.2m High,Boardwalk,Hamil Creek Trail; Item description: +/5 TRAILHEAD AND FIRST CROSSING; Specifications: LOG DUNNAGE LOG DECKING LOG KICK BOARD ;,62963,AST_EX_20220911_115844.jpeg,image/jpeg,1996-01-01,25544.0,36000.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.61114,No,No railings,,1,,25,,,Timber/Wood,,2027-10-22,,,Not Applicable,,,,Timber,,,,,,,,,,,,0.7,TBD,No,No
data/citywide/images/337/61005/62860__AST_EX_20220901_120258.jpeg,True,skip,93295,61005,337,Boardwalk < 1.2m High,Boardwalk,Princess Louisa Day Use; Additional notes: replaced in 2007; Specifications: 125M BOARDWALK ;,62860,AST_EX_20220901_120258.jpeg,image/jpeg,2007-01-01,47236.0,56250.0,False,2026-04-28 08:50:10.685393+00,,,,,,,,Timber,,-1,structures.61005,No,No railings,,1,,150,,,Timber/Wood,,2025-09-01,,,Not Applicable,,,,Timber,,,,,,,,,,,,1,TBD,No,No
